19147.97 166349.7
19146.20 166344.4
19144.43 166337.3
19143.16 166331.7
19142.40 166322.9
19143.92 166318.4
19145.44 166314.8
19148.73 166310.5
19153.53 166306.5
19160.87 166300.4
19165.92 166295.4
19169.21 166292.6
19171.94 166286.7
19173.84 166282.2
19176.13 166278.3
19180.32 166275.3
19186.03 166271.5
19192.12 166267.7
19200.12 166262.0
19205.83 166257.0
19210.79 166253.6
19213.83 166248.3
19216.88 166244.9
19220.31 166238.4
19222.97 166235.0
19227.92 166231.9
19234.02 166226.2
19239.35 166222.0
19243.16 166219.4
19243.54 166215.2
19241.63 166204.2
19240.49 166196.2
19237.83 166182.9
19236.30 166177.9
19232.37 166174.0
19236.49 166171.9
19239.69 166169.9
19244.08 166166.7
19247.67 166164.3
19252.45 166161.1
19255.65 166158.7
19258.84 166155.2
19262.03 166151.2
19262.99 166149.6
19263.78 166147.4
19264.43 166145.2
19264.56 166142.9
19264.67 166141.5
19264.72 166140.3
19267.22 166134.8
19269.21 166130.1
19269.61 166123.7
19270.41 166117.7
19272.40 166110.5
19275.20 166107.3
19277.59 166104.1
19277.93 166103.6
19277.53 166103.1
19276.88 166102.2
19276.19 166101.2
19275.56 166100.0
19272.40 166095.0
19269.21 166087.8
19267.22 166082.2
19264.43 166079.4
19263.11 166077.0
19262.20 166075.2
19261.29 166074.3
19260.38 166073.8
19259.17 166073.8
19259.47 166072.1
19259.78 166069.9
19260.69 166067.9
19262.20 166065.5
19263.11 166062.9
19262.81 166059.6
19261.75 166055.8
19261.90 166052.8
19260.84 166050.9
19258.87 166049.1
19256.44 166047.5
19253.87 166046.1
19251.59 166043.7
19249.92 166041.6
19250.23 166039.4
19250.68 166037.0
19250.53 166035.2
19249.32 166032.8
19246.74 166028.2
19245.07 166025.7
19244.62 166023.7
19244.01 166021.4
19243.41 166019.0
19242.50 166016.7
19240.38 166013.6
19243.56 166011.6
19248.41 166011.7
19253.26 166014.2
19256.59 166016.9
19261.29 166019.5
19267.81 166022.5
19270.84 166024.0
19276.75 166026.4
19283.88 166029.0
19289.49 166029.6
19295.10 166030.4
19298.88 166030.4
19302.52 166027.3
19305.55 166027.3
19309.19 166026.0
19313.74 166025.8
19317.83 166025.2
19320.71 166024.5
19323.59 166023.2
19324.96 166022.6
19329.50 166022.6
19336.02 166020.7
19340.42 166020.7
19343.30 166019.6
19343.90 166018.4
19345.87 166018.2
19348.00 166017.6
19350.27 166016.6
19352.24 166015.7
19351.63 166012.2
19350.72 166009.3
19350.12 166007.3
19350.27 166005.1
19350.72 166003.4
19353.15 166000.8
19355.27 165999.6
19357.55 165998.3
19359.67 165995.1
19361.94 165992.1
19364.21 165989.8
19365.73 165988.6
19368.00 165987.7
19376.64 165984.6
19379.83 165983.8
19384.40 165983.8
19386.20 165983.5
19387.50 165983.4
19389.40 165983.9
19389.62 165984.5
19388.15 165985.8
19387.77 165985.9
19387.28 165987.1
19388.86 165987.0
19394.01 165983.1
19399.55 165976.4
19401.78 165975.1
19403.40 165973.6
19406.50 165970.4
19409.93 165964.0
19411.07 165961.3
19414.12 165958.3
19416.41 165951.4
19419.08 165944.6
19422.89 165941.9
19427.84 165937.0
19430.89 165931.2
19438.13 165925.5
19446.13 165920.2
19449.18 165917.2
19451.09 165913.7
19456.42 165909.2
19457.56 165906.1
19461.38 165904.2
19464.04 165904.6
19466.71 165903.8
19470.52 165905.4
19473.95 165900.4
19479.67 165896.2
19485.00 165895.5
19489.57 165895.8
19493.38 165897.8
19498.72 165897.4
19504.82 165900.8
19510.15 165906.1
19515.49 165911.5
19517.39 165913.4
19520.06 165918.7
19526.15 165920.6
19533.78 165921.3
19542.92 165921.3
19545.59 165922.1
19550.16 165922.5
19556.26 165926.7
19564.26 165932.4
19568.45 165935.1
19573.19 165937.2
19573.30 165937.3
19573.40 165937.4
19583.78 165945.0
19645.45 165886.5
19826.30 165714.9
19819.34 165710.5
19812.93 165707.5
19807.91 165704.1
19802.06 165701.3
19797.33 165698.0
19792.59 165693.3
19790.37 165689.9
19787.58 165689.4
19782.57 165684.9
19778.95 165679.9
19777.83 165677.1
19774.49 165674.4
19772.54 165671.6
19768.36 165669.1
19765.02 165666.6
19762.79 165666.8
19760.28 165666.8
19757.78 165665.2
19755.55 165663.5
19754.43 165661.3
19753.04 165657.4
19750.25 165652.7
19749.42 165650.7
19747.19 165647.4
19745.24 165644.6
19741.62 165637.6
19739.39 165631.8
19738.28 165629.0
19736.60 165626.2
19735.21 165625.4
19732.70 165625.1
19731.87 165623.2
19730.20 165621.2
19726.58 165619.3
19726.25 165619.2
19721.28 165617.6
19719.61 165615.7
19718.50 165611.5
19717.38 165610.6
19713.76 165608.1
19709.31 165607.3
19707.36 165604.5
19706.24 165598.7
19704.57 165595.6
19702.90 165592.8
19700.11 165590.9
19698.16 165589.8
19695.66 165587.0
19692.59 165585.3
19691.20 165582.5
19688.69 165581.2
19685.63 165579.8
19683.12 165579.8
19676.16 165577.5
19669.19 165575.9
19660.28 165573.9
19657.22 165575.9
19655.27 165577.8
19651.65 165577.8
19649.42 165578.1
19648.30 165577.5
19647.47 165575.6
19646.63 165572.8
19644.68 165570.9
19640.50 165570.0
19637.44 165569.8
19635.49 165569.8
19632.43 165567.8
19631.03 165569.5
19627.69 165569.5
19623.79 165568.9
19621.00 165567.0
19618.22 165570.0
19613.76 165570.6
19607.63 165570.6
19595.93 165563.6
19594.82 165558.6
19594.82 165554.7
19596.49 165552.5
19592.59 165548.6
19589.25 165544.7
19586.74 165541.1
19582.01 165535.8
19576.71 165530.5
19570.59 165528.3
19566.41 165528.3
19561.95 165527.2
19556.66 165524.7
19552.48 165521.9
19549.42 165521.1
19547.75 165517.2
19546.07 165513.8
19544.12 165513.3
19541.06 165510.8
19540.78 165507.4
19539.67 165502.4
19539.39 165494.6
19536.88 165493.8
19535.49 165487.4
19535.21 165484.3
19531.59 165479.3
19522.12 165470.2
19519.05 165467.9
19515.43 165462.6
19512.09 165459.0
19508.19 165457.4
19506.24 165456.0
19505.68 165455.4
19505.68 165452.1
19503.73 165449.0
19499.55 165445.4
19494.54 165442.3
19490.92 165438.4
19490.08 165433.7
19494.26 165430.6
19497.60 165428.1
19498.16 165424.5
19497.60 165420.9
19495.65 165414.2
19490.36 165409.2
19487.58 165405.6
19484.51 165403.9
19480.61 165401.7
19477.27 165400.0
19475.04 165397.5
19476.71 165393.9
19477.27 165391.7
19476.71 165390.0
19475.60 165390.3
19472.81 165390.0
19471.98 165385.9
19471.14 165380.3
19469.19 165376.9
19466.96 165371.9
19466.96 165369.2
19467.52 165366.4
19468.08 165363.9
19464.74 165362.5
19464.18 165360.3
19462.51 165358.9
19459.16 165357.8
19456.94 165356.4
19456.66 165353.9
19455.26 165354.1
19453.59 165350.8
19450.25 165347.2
19446.07 165341.3
19442.73 165336.3
19441.34 165331.3
19440.50 165324.1
19440.78 165313.5
19440.50 165310.7
19438.83 165308.8
19437.16 165307.4
19435.49 165300.4
19434.65 165296.8
19435.77 165295.2
19435.21 165290.1
19435.21 165287.6
19440.50 165283.2
19445.79 165279.8
19450.53 165274.3
19452.76 165267.6
19452.76 165261.2
19450.53 165256.2
19449.97 165250.6
19450.81 165244.0
19456.66 165235.6
19461.23 165228.6
19466.52 165223.4
19472.48 165213.7
19477.70 165205.5
19480.68 165198.8
19482.17 165191.4
19482.92 165180.2
19484.49 165171.1
19482.92 165167.5
19479.19 165166.0
19473.97 165162.3
19473.23 165157.1
19474.72 165152.6
19477.70 165145.9
19484.41 165140.7
19488.14 165134.8
19488.14 165128.8
19483.67 165127.3
19476.21 165125.1
19473.97 165123.6
19477.70 165122.1
19487.39 165120.6
19493.36 165114.7
19490.38 165107.2
19485.16 165104.2
19472.48 165099.8
19463.53 165100.5
19448.62 165106.5
19439.68 165114.7
19431.48 165115.4
19421.78 165114.7
19417.31 165112.4
19406.87 165108.7
19398.67 165106.5
19381.52 165096.8
19375.56 165103.5
19367.36 165122.9
19360.59 165133.7
19359.90 165134.8
19344.99 165159.3
19321.88 165186.2
19306.22 165207.7
19286.09 165227.1
19259.25 165248.7
19220.48 165264.3
19200.07 165272.3
19193.64 165274.8
19166.05 165283.0
19124.30 165290.4
19109.36 165289.9
19103.42 165289.7
19084.78 165283.7
19073.60 165277.7
19066.15 165268.1
19067.64 165254.7
19069.21 165241.8
19082.55 165132.5
19077.33 165115.4
19063.91 165102.7
19046.02 165091.6
19015.45 165079.7
18967.73 165085.6
18944.62 165094.6
18937.16 165118.4
18939.40 165138.5
18943.13 165164.6
18934.93 165189.1
18918.52 165204.0
18902.87 165214.4
18884.97 165221.9
18856.64 165229.3
18833.53 165226.4
18801.47 165220.4
18780.59 165218.9
18766.43 165208.5
18749.28 165186.2
18739.58 165168.3
18731.38 165153.4
18716.47 165110.9
18709.02 165072.2
18707.53 165058.8
18712.00 165050.6
18724.67 165041.7
18740.33 165028.3
18746.30 165014.1
18746.30 165000.0
18742.57 164988.1
18733.62 164984.3
18720.20 164980.6
18682.92 164985.1
18636.70 165003.7
18606.13 165017.9
18576.30 165027.5
18529.33 165034.2
18492.80 165040.9
18471.93 165046.9
18451.79 165064.8
18445.08 165073.7
18441.36 165082.6
18441.36 165093.8
18451.79 165104.2
18464.83 165116.9
18475.64 165134.4
18477.69 165143.6
18481.05 165158.7
18483.75 165207.3
18481.05 165233.0
18487.81 165253.2
18497.27 165260.0
18509.43 165261.3
18512.13 165268.1
18506.73 165276.2
18491.86 165289.7
18470.24 165305.9
18448.61 165318.0
18422.94 165334.2
18397.26 165341.0
18381.04 165336.9
18362.12 165328.8
18341.85 165328.8
18317.52 165335.6
18297.25 165343.7
18270.22 165353.1
18249.94 165358.5
18231.02 165359.9
18212.10 165355.8
18198.59 165350.4
18185.07 165339.6
18174.26 165327.5
18159.39 165324.8
18139.12 165330.2
18131.01 165336.9
18122.90 165347.7
18120.20 165361.2
18125.60 165377.4
18132.36 165393.6
18140.47 165405.8
18148.58 165419.3
18155.34 165428.7
18163.45 165430.1
18189.13 165428.7
18201.29 165428.7
18210.75 165432.8
18222.91 165447.6
18232.37 165459.8
18237.79 165477.4
18242.65 165518.5
18250.68 165543.2
18249.30 165563.3
18246.87 165580.7
18239.23 165594.2
18233.96 165597.9
18229.86 165600.8
18218.75 165603.9
18208.34 165605.6
18198.27 165606.0
18197.20 165605.9
18188.20 165605.0
18179.52 165603.9
18169.46 165601.8
18160.86 165599.3
18142.74 165597.1
18119.30 165597.1
18094.55 165603.2
18078.19 165609.4
18068.02 165617.8
18047.68 165641.2
18042.38 165653.6
18041.49 165662.4
18043.70 165681.0
18046.80 165692.0
18050.33 165696.4
18062.27 165701.3
18075.09 165704.8
18083.05 165712.3
18083.65 165721.8
18084.38 165733.1
18086.15 165752.1
18085.70 165772.4
18081.85 165790.1
18081.75 165790.5
18074.25 165812.5
18063.66 165828.8
18056.16 165839.8
18045.57 165846.9
18029.68 165853.9
18015.12 165857.0
17967.47 165862.3
17938.25 165865.0
17919.81 165866.7
17878.77 165874.2
17860.68 165878.6
17841.70 165880.8
17813.90 165879.5
17793.60 165876.9
17775.07 165875.1
17760.07 165872.9
17737.12 165868.9
17719.91 165865.0
17703.14 165860.6
17683.73 165858.8
17674.46 165859.2
17665.19 165861.9
17653.28 165866.7
17634.75 165874.2
17621.51 165879.5
17613.96 165883.7
17603.42 165889.6
17587.97 165902.4
17580.03 165912.1
17576.94 165919.6
17577.38 165928.4
17580.03 165935.0
17586.65 165945.2
17593.71 165954.0
17606.06 165966.3
17617.98 165974.3
17633.42 165983.1
17647.98 165988.8
17665.19 165992.8
17680.64 165994.5
17696.52 165996.3
17720.35 165998.9
17742.42 166000.3
17751.68 166002.9
17763.60 166009.5
17770.66 166017.5
17776.84 166028.0
17780.53 166038.3
17781.25 166040.4
17784.34 166053.2
17791.84 166084.0
17796.25 166104.7
17797.58 166114.0
17796.69 166120.1
17794.77 166120.9
17780.81 166126.3
17768.45 166131.6
17756.98 166139.5
17749.47 166146.3
17744.24 166156.8
17743.66 166167.8
17744.58 166183.5
17746.68 166191.0
17747.71 166194.6
17757.86 166199.9
17769.78 166201.2
17783.41 166202.7
17790.96 166204.3
17792.72 166216.2
17796.69 166228.1
17797.26 166229.5
17800.03 166236.3
17804.68 166256.0
17806.15 166260.3
17811.65 166276.4
17813.98 166303.6
17814.00 166304.3
17814.56 166322.8
17815.94 166334.2
17816.88 166341.9
17816.30 166353.6
17815.87 166354.9
17810.49 166372.1
17805.89 166382.3
17805.26 166383.7
17800.03 166397.1
17799.91 166397.5
17794.38 166415.0
17793.06 166419.1
17784.92 166431.9
17783.45 166434.8
17777.95 166445.8
17769.23 166455.7
17762.26 166462.7
17759.81 166464.5
17752.96 166469.6
17746.57 166473.7
17740.17 166477.8
17734.97 166480.8
17730.29 166483.6
17719.83 166488.8
17707.63 166495.8
17701.82 166501.0
17690.78 166503.9
17671.99 166504.0
17669.60 166504.0
17661.70 166504.0
17649.62 166505.8
17639.34 166509.0
17629.94 166513.4
17621.44 166518.8
17614.73 166526.4
17612.50 166534.0
17612.50 166548.3
17612.95 166555.4
17610.71 166564.8
17606.24 166570.6
17599.08 166575.5
17585.66 166582.2
17565.98 166586.7
17541.38 166591.2
17514.10 166595.6
17489.50 166599.6
17475.63 166604.1
17464.45 166612.2
17460.53 166616.3
17456.40 166620.6
17448.79 166630.5
17446.58 166646.0
17446.49 166646.6
17447.06 166660.9
17450.50 166675.1
17450.92 166676.7
17457.93 166703.1
17458.88 166717.4
17459.65 166728.9
17459.65 166735.7
17459.65 166750.0
17459.24 166765.1
17459.08 166771.1
17457.94 166790.4
17457.93 166790.6
17454.50 166802.0
17450.55 166805.9
17447.63 166808.9
17439.86 166813.4
17430.24 166815.5
17415.47 166816.8
17402.76 166821.6
17395.89 166829.2
17393.48 166839.8
17393.78 166848.0
17394.67 166861.0
17395.57 166868.6
17397.80 166874.4
17399.07 166876.1
17400.49 166878.0
17471.65 166923.5
17496.20 166939.2
17504.26 166954.4
17505.15 166957.0
17506.94 166958.8
17509.18 166959.7
17532.88 166959.7
17536.01 166957.5
17537.35 166955.2
17549.43 166954.8
17550.77 166951.2
17567.70 166963.2
17575.33 167012.7
17587.99 167072.2
17583.90 167077.4
17581.05 167087.9
17580.09 167095.5
17582.00 167105.0
17589.62 167117.4
17594.39 167123.1
17650.37 167174.2
17661.11 167220.2
17665.87 167249.7
17672.55 167286.9
17680.17 167310.7
17691.61 167328.8
17702.09 167345.9
17717.34 167361.1
17724.97 167366.8
17729.73 167370.6
17731.64 167389.7
17731.42 167409.4
17732.51 167455.9
17733.54 167467.0
17736.14 167495.1
17733.60 167501.6
17727.78 167505.6
17719.78 167508.9
17697.95 167508.5
17687.41 167508.2
17679.40 167510.0
17672.86 167514.4
17667.40 167519.1
17661.58 167526.7
17657.22 167536.9
17655.76 167546.3
17654.31 167567.0
17656.68 167599.9
17656.85 167602.3
17664.49 167636.8
17668.49 167641.9
17675.77 167645.5
17763.79 167694.5
17825.01 167734.4
17840.16 167744.3
17857.26 167755.9
17858.00 167756.6
17873.63 167771.6
17914.73 167812.6
17917.27 167816.6
17922.73 167825.3
17930.00 167838.4
17953.28 167890.7
17965.11 167917.1
17968.55 167932.1
17972.55 167960.5
17976.55 167983.3
17981.65 168016.0
17981.86 168020.3
17982.57 168034.3
17986.24 168058.8
17986.65 168071.0
17986.24 168087.3
17986.01 168087.8
17992.36 168095.0
17999.70 168103.2
18005.48 168114.0
18006.22 168115.4
18009.48 168127.2
18012.33 168143.5
18012.16 168159.9
18015.20 168177.6
18023.81 168209.0
18027.36 168224.7
18032.93 168242.9
18040.53 168265.7
18046.10 168280.4
18046.16 168280.5
18053.19 168296.6
18059.10 168306.1
18059.78 168307.2
18066.37 168315.3
18071.43 168318.3
18078.03 168320.9
18086.41 168323.0
18092.93 168324.1
18099.98 168324.9
18105.12 168325.3
18108.92 168326.2
18112.63 168326.9
18116.35 168327.5
18119.30 168326.7
18120.81 168329.4
18126.40 168330.9
18132.97 168331.7
18138.93 168332.5
18144.03 168332.8
18146.34 168333.2
18151.69 168334.1
18158.86 168335.4
18165.79 168335.9
18172.12 168336.1
18178.32 168336.1
18182.94 168336.6
18189.50 168337.3
18194.12 168338.1
18198.62 168338.7
18200.08 168338.5
18202.14 168338.1
18204.58 168338.1
18206.03 168336.6
18207.62 168335.8
18210.17 168335.3
18211.50 168335.1
18212.11 168334.1
18211.75 168332.6
18213.82 168331.9
18214.42 168333.4
18216.98 168332.5
18218.07 168332.5
18220.38 168332.7
18221.96 168332.8
18224.03 168332.5
18227.43 168332.4
18230.35 168332.7
18235.09 168333.6
18239.23 168334.4
18243.24 168335.6
18248.46 168336.4
18251.50 168337.2
18255.64 168338.5
18259.41 168339.6
18263.30 168340.4
18266.21 168341.1
18269.62 168341.5
18271.93 168342.1
18276.06 168343.6
18278.49 168344.6
18282.87 168345.3
18286.03 168345.1
18287.85 168345.1
18290.41 168346.3
18294.18 168346.3
18298.67 168346.4
18301.59 168346.7
18303.54 168347.3
18306.33 168347.0
18309.37 168347.9
18310.83 168348.6
18314.11 168349.5
18317.28 168349.8
18320.92 168349.8
18324.45 168349.5
18327.00 168350.0
18328.46 168349.7
18331.86 168349.3
18336.60 168349.3
18338.67 168349.3
18343.29 168349.3
18344.63 168349.8
18346.82 168350.0
18347.91 168350.0
18349.37 168350.6
18352.29 168351.3
18354.60 168351.7
18355.94 168351.8
18357.03 168352.1
18358.61 168352.4
18360.80 168351.4
18365.54 168355.1
18367.73 168355.4
18370.16 168355.8
18372.23 168356.3
18373.69 168356.4
18375.51 168356.5
18377.94 168355.9
18379.28 168355.7
18381.71 168354.3
18384.02 168352.5
18385.11 168351.8
18386.57 168351.7
18389.85 168350.8
18390.95 168350.8
18390.22 168346.4
18392.89 168350.8
18395.81 168351.0
18396.66 168351.0
18399.09 168353.2
18400.80 168356.3
18402.62 168359.7
18403.59 168361.6
18403.96 168364.4
18406.51 168368.0
18408.58 168370.1
18411.74 168370.6
18415.26 168370.0
18418.55 168368.8
18421.34 168366.6
18424.14 168365.5
18426.33 168365.0
18429.37 168363.3
18432.16 168361.0
18433.38 168359.8
18436.05 168354.7
18440.55 168353.7
18441.16 168352.9
18445.66 168352.7
18448.94 168352.9
18451.49 168353.5
18454.90 168354.2
18457.45 168355.8
18458.79 168357.4
18460.49 168360.3
18461.58 168362.9
18462.80 168362.8
18463.16 168362.5
18464.74 168363.8
18465.47 168366.0
18465.84 168370.6
18469.36 168373.4
18472.89 168373.6
18474.71 168375.0
18479.09 168375.5
18483.59 168374.7
18490.40 168374.2
18495.50 168371.2
18495.99 168370.1
18495.75 168368.0
18496.48 168365.4
18496.72 168363.4
18497.57 168362.7
18497.93 168361.2
18497.93 168359.5
18499.64 168358.8
18501.22 168356.4
18500.97 168354.9
18500.77 168347.2
18500.75 168346.6
18501.76 168346.5
18501.87 168347.1
18502.53 168352.2
18503.07 168356.0
18505.71 168355.7
18509.05 168355.1
18510.59 168355.0
18511.63 168355.1
18512.67 168355.3
18514.04 168355.8
18516.01 168356.2
18516.89 168356.4
18519.57 168357.6
18520.70 168358.5
18523.60 168359.1
18526.88 168361.9
18530.79 168363.6
18532.30 168364.0
18534.19 168365.0
18536.97 168366.4
18540.25 168367.5
18542.90 168368.4
18544.53 168370.7
18546.43 168372.7
18548.57 168374.2
18550.46 168376.2
18551.85 168377.7
18552.48 168379.5
18553.99 168382.4
18554.14 168387.1
18553.30 168393.6
18553.86 168403.1
18553.58 168409.0
18556.94 168414.6
18561.15 168420.2
18565.63 168422.4
18569.84 168426.6
18574.89 168429.4
18582.74 168430.8
18590.59 168431.7
18598.72 168431.7
18604.33 168430.8
18609.94 168426.9
18613.58 168426.1
18618.91 168425.5
18621.72 168428.0
18624.80 168431.4
18629.29 168435.6
18631.81 168439.0
18633.21 168443.2
18635.18 168447.1
18637.42 168451.3
18638.82 168453.2
18640.78 168455.8
18642.19 168460.5
18643.31 168461.9
18646.67 168461.4
18649.20 168460.0
18652.00 168460.2
18653.68 168459.4
18656.77 168459.4
18658.73 168458.3
18660.13 168458.3
18662.38 168456.9
18664.90 168457.2
18667.70 168454.9
18669.95 168454.4
18673.87 168451.0
18676.40 168449.3
18681.16 168442.6
18685.65 168436.7
18690.14 168432.5
18694.06 168427.8
18697.71 168425.0
18702.19 168422.7
18706.12 168422.7
18709.77 168424.1
18713.41 168427.8
18716.21 168430.3
18718.74 168434.2
18721.26 168438.7
18724.07 168442.9
18727.71 168445.7
18730.23 168447.6
18734.16 168449.3
18738.65 168451.0
18740.61 168450.7
18747.62 168454.9
18751.83 168457.4
18754.07 168459.7
18755.47 168460.5
18758.56 168463.0
18759.68 168465.0
18761.36 168466.7
18762.76 168469.5
18763.88 168473.7
18764.16 168481.5
18764.45 168484.3
18765.85 168487.7
18768.93 168491.9
18774.26 168495.0
18777.06 168496.7
18782.67 168497.5
18788.00 168496.7
18795.85 168494.1
18798.65 168491.9
18800.62 168490.2
18802.86 168487.4
18806.23 168485.2
18810.15 168481.5
18812.68 168478.7
18816.04 168476.2
18820.81 168474.3
18825.01 168471.4
18827.82 168468.9
18830.62 168463.6
18833.43 168459.7
18837.07 168456.9
18842.68 168454.6
18844.64 168453.2
18847.45 168453.8
18852.21 168454.4
18856.70 168453.5
18861.75 168452.4
18865.67 168452.1
18869.04 168451.3
18872.96 168449.6
18876.33 168449.3
18881.38 168449.6
18887.55 168450.2
18891.47 168451.8
18893.43 168453.5
18894.84 168455.8
18897.08 168458.3
18898.20 168458.8
18900.16 168458.8
18902.41 168456.9
18905.21 168456.9
18910.26 168455.5
18914.46 168452.1
18916.71 168449.9
18916.43 168448.2
18918.67 168448.5
18920.63 168446.2
18923.44 168444.6
18925.96 168442.3
18925.96 168440.4
18925.40 168437.6
18927.64 168438.4
18928.77 168437.3
18927.08 168432.0
18929.05 168432.5
18929.89 168434.5
18931.57 168435.3
18932.69 168435.9
18934.37 168435.3
18935.78 168433.6
18938.86 168433.1
18941.38 168431.4
18943.91 168428.9
18949.23 168425.0
18951.76 168422.4
18953.44 168418.5
18955.12 168416.0
18957.37 168410.4
18958.21 168407.6
18958.49 168402.8
18959.61 168400.0
18962.41 168395.3
18965.50 168390.5
18967.74 168387.1
18971.39 168384.1
18974.19 168381.3
18977.56 168379.0
18980.64 168377.9
18984.85 168377.6
18991.02 168377.9
18995.78 168379.3
19001.39 168381.3
19007.56 168384.1
19013.45 168385.7
19020.46 168386.9
19026.35 168387.4
19031.11 168387.1
19035.60 168386.3
19039.63 168385.0
19042.95 168384.2
19042.98 168384.2
19046.00 168383.0
19048.00 168382.2
19048.51 168382.0
19049.74 168381.1
19050.72 168380.5
19052.30 168379.6
19053.72 168378.8
19057.45 168376.6
19059.22 168375.6
19060.51 168373.7
19062.39 168373.0
19065.33 168371.5
19068.27 168370.3
19071.09 168369.3
19073.80 168368.5
19077.44 168369.0
19079.79 168369.6
19081.67 168370.3
19082.85 168370.9
19084.38 168371.6
19086.85 168372.5
19089.08 168374.2
19091.90 168376.3
19094.72 168380.0
19094.72 168380.9
19094.49 168381.7
19094.37 168383.0
19094.25 168383.6
19094.96 168384.5
19096.60 168384.6
19096.49 168383.6
19097.31 168383.2
19099.66 168384.1
19101.54 168385.1
19102.25 168386.3
19103.78 168386.6
19105.65 168387.9
19107.07 168388.8
19108.36 168390.1
19109.42 168391.2
19110.59 168391.5
19111.06 168392.4
19113.53 168393.5
19114.47 168393.4
19117.18 168392.7
19117.76 168393.3
19118.94 168393.3
19120.94 168393.2
19122.82 168393.5
19123.64 168393.9
19124.35 168394.7
19124.82 168395.4
19124.70 168396.1
19124.35 168396.9
19124.11 168399.1
19125.41 168399.1
19127.64 168398.5
19129.52 168397.8
19131.40 168397.3
19133.64 168396.5
19135.28 168395.8
19136.46 168394.4
19135.40 168394.7
19133.87 168395.5
19132.11 168396.0
19129.17 168396.1
19128.23 168396.2
19127.40 168396.0
19128.46 168393.4
19130.46 168393.0
19131.99 168392.4
19134.34 168390.8
19136.93 168390.0
19139.04 168387.8
19140.92 168385.4
19141.98 168383.7
19143.16 168383.7
19143.16 168385.4
19141.98 168387.5
19140.92 168389.2
19139.51 168391.2
19138.81 168392.2
19140.92 168391.5
19142.33 168390.1
19143.39 168389.2
19144.45 168388.7
19145.39 168386.3
19145.86 168384.5
19145.63 168383.1
19145.27 168381.7
19144.22 168380.4
19143.39 168378.4
19142.80 168377.7
19141.63 168376.7
19140.45 168375.6
19139.63 168374.4
19138.69 168373.7
19137.16 168372.6
19135.16 168371.0
19133.28 168369.3
19131.64 168367.2
19129.52 168363.8
19129.64 168361.6
19130.46 168359.3
19131.05 168357.8
19131.87 168356.1
19132.81 168354.4
19133.99 168353.0
19135.63 168351.4
19137.16 168350.1
19138.69 168349.0
19139.75 168348.1
19141.86 168347.4
19142.80 168347.2
19144.92 168345.6
19145.98 168345.2
19147.51 168343.2
19149.62 168341.2
19151.39 168339.5
19153.03 168338.2
19154.33 168335.6
19155.03 168334.5
19155.38 168331.7
19156.33 168329.1
19157.03 168327.5
19157.03 168326.1
19157.27 168324.3
19158.21 168322.4
19159.26 168320.0
19160.68 168316.9
19161.15 168315.7
19163.14 168314.2
19162.91 168310.3
19162.67 168306.4
19162.32 168303.0
19161.97 168300.5
19161.26 168297.1
