"DATA" "PLUV" "TMAX" "TMED" "TMIN" "UMID" "ANO"
"13/04/1997" 3 28.7 25.6 23.2 80.8 1997
"14/04/1997" 0 28.4 26 23.5 79.2 1997
"15/04/1997" 0.5 28.8 26.4 24.6 77 1997
"16/04/1997" 0 28.9 26.7 24.9 73.3 1997
"17/04/1997" 0.4 28.7 26.3 24.5 78.5 1997
"18/04/1997" 3.8 26.8 24.2 23.2 92.5 1997
"19/04/1997" 19.6 26.4 24.5 23.4 91.5 1997
"20/04/1997" 49.4 27.4 25.2 23.4 91.3 1997
"21/04/1997" 0 28 25.6 24 87.8 1997
"22/04/1997" 51.2 29.3 26.4 23.6 83.2 1997
"23/04/1997" 1.8 28.7 25.8 23.5 87.2 1997
"24/04/1997" 10.7 27.2 25.2 24 90.2 1997
"25/04/1997" 31.4 28.3 25.7 23.3 90.5 1997
"26/04/1997" 32.4 29.4 25.6 22.4 85.3 1997
"27/04/1997" 0 29.8 26.7 24.6 84.5 1997
"28/04/1997" 22.5 26.2 24.9 23.4 91.2 1997
"29/04/1997" 21.2 28.1 25.7 23.4 90.3 1997
"30/04/1997" 26.6 26.4 24.6 23 91.8 1997
"01/05/1997" 5.8 27.2 25.4 23 84 1997
"02/05/1997" 7.4 28.6 26 23.9 83.5 1997
"03/05/1997" 1.3 27.6 25.9 24.2 79.5 1997
"04/05/1997" 0 27.5 25.9 24.8 77.8 1997
"05/05/1997" 6.4 27.5 25.3 22.8 85.7 1997
"06/05/1997" 4.8 27.1 25.3 24.2 83 1997
"07/05/1997" 3.3 26.8 24.6 22.2 83.5 1997
"08/05/1997" 11.5 27 25.2 22.2 76.3 1997
"09/05/1997" 0 25.6 24.4 22.9 84 1997
"10/05/1997" 7.4 27.2 24 22.7 84.7 1997
"11/05/1997" 2.3 25.6 23.8 22.7 92.8 1997
"12/05/1997" 11.5 26.6 24.8 22 78.5 1997
"13/05/1997" 0.4 27.2 24.6 23.5 85.7 1997
"14/05/1997" 0 30.2 25.9 22.5 79.2 1997
"15/05/1997" 0.8 26 24.3 22.2 78 1997
"16/05/1997" 8.1 26.6 24 21.9 79.3 1997
"17/05/1997" 6.4 26.5 23.8 22 86.5 1997
"18/05/1997" 6.6 27.2 24.9 22.6 82.8 1997
"19/05/1997" 2.2 27.8 25.5 23.6 86.2 1997
"20/05/1997" 1.6 28.4 25.5 24 88 1997
"21/05/1997" 2.2 28.2 24.7 23 89 1997
"22/05/1997" 19 28.2 24.7 22.4 87.3 1997
"23/05/1997" 3 28.4 25.6 23.3 80 1997
"24/05/1997" 2.2 26.8 24.6 22.2 86 1997
"25/05/1997" 4.2 28.6 25.2 22.5 82.7 1997
"26/05/1997" 0 27.1 24.5 22.6 88.7 1997
"27/05/1997" 15.3 26.4 24.2 22.9 87 1997
"28/05/1997" 9.8 25.6 24.1 22.2 87.3 1997
"29/05/1997" 20.2 25.2 23.3 22.5 91 1997
"30/05/1997" 1.7 27.4 24.3 21.6 88.3 1997
"31/05/1997" 0 27.2 24.9 23.3 84 1997
"01/06/1997" 9.4 24.2 22.8 21.6 87.5 1997
"02/06/1997" 20.9 24.8 23.8 21.6 77.7 1997
"03/06/1997" 46.4 25.6 24.2 21.8 81.2 1997
"04/06/1997" 0.1 26.7 24.9 23.2 81.2 1997
"05/06/1997" 1 27.4 24.3 22.9 88.2 1997
"06/06/1997" 0.5 30.5 25.5 23.2 89.5 1997
"07/06/1997" NA 29.9 25.9 23.6 89.2 1997
"08/06/1997" 0.1 29.4 26.4 24.8 88.2 1997
"09/06/1997" 3.4 28 25.2 23 86 1997
"10/06/1997" 7.8 25.3 24.2 22.4 80 1997
"11/06/1997" 3.1 25.4 23.5 22 89.5 1997
"12/06/1997" 12.2 25.4 23.2 21.9 93.8 1997
"13/06/1997" 4.5 26.9 24.4 22.5 87.5 1997
"14/06/1997" 0 27 24.6 22.4 84.8 1997
"15/06/1997" 0.1 27.3 24.5 22.8 79.8 1997
"16/06/1997" 0 27.7 24.9 22.4 82.2 1997
"17/06/1997" 0 26.2 24.5 22.1 89.7 1997
"18/06/1997" 0 27 24.7 23.4 87.3 1997
"19/06/1997" 9.8 27.8 24.9 22.7 79.5 1997
"20/06/1997" 3.8 24.5 23.3 22.5 93.8 1997
"21/06/1997" 15 27.4 24.6 21.6 78.8 1997
"22/06/1997" 0 27.6 24.5 21.2 75 1997
"23/06/1997" 0 27.7 24.4 21.1 81.7 1997
"24/06/1997" 1.3 27.7 23.8 21.4 85.8 1997
"25/06/1997" 0 26.7 24.4 21.7 81 1997
"26/06/1997" 5.8 26.4 23.4 21.2 91.5 1997
"27/06/1997" 22.2 27 23.7 21.1 82.5 1997
"28/06/1997" 1.6 26.9 23.5 21.2 84 1997
"29/06/1997" 0 27.5 24.5 21.9 77.5 1997
"30/06/1997" 0 27.4 24.4 21.7 82 1997
"01/07/1997" 0.1 27.5 24.4 22.2 86.8 1997
"02/07/1997" 21.3 26.9 23.4 21.3 81.5 1997
"03/07/1997" 0.2 26.3 23.4 20.7 83.8 1997
"04/07/1997" 0.1 26.8 24 22.2 85 1997
"05/07/1997" 0 27.2 23.6 21.9 86.3 1997
"06/07/1997" 2.8 27.6 24.8 21.8 79.8 1997
"07/07/1997" 6.6 26 23.2 19.8 91 1997
"08/07/1997" 19.8 27.1 24 19.3 76.2 1997
"09/07/1997" 8.4 25.2 23 20.8 81.2 1997
"10/07/1997" 1.2 26.9 24 20.5 80.2 1997
"11/07/1997" 0.2 25.5 23.6 21.7 85.5 1997
"12/07/1997" 51.2 25.8 23.2 21 82.5 1997
"13/07/1997" 0 26.3 24.3 22 74.5 1997
"14/07/1997" 0 26.6 24 21.4 76.3 1997
"15/07/1997" 0 26.5 23.7 21.5 81.3 1997
"16/07/1997" 0.5 26.9 24.8 22.8 77.8 1997
"17/07/1997" 0.1 26.2 23.7 22 77.2 1997
"18/07/1997" 0 27.1 24.8 22.3 80.7 1997
"19/07/1997" 3.8 26.4 23.4 21.6 84.5 1997
"20/07/1997" 1.4 27.4 24.4 22.4 66.7 1997
"21/07/1997" 0 27 24.6 22.1 70.3 1997
"22/07/1997" 10.8 26.7 23.5 22 86.5 1997
"23/07/1997" 7.8 27.2 24 21.2 72 1997
"24/07/1997" 0 25.2 23 21.1 89.5 1997
"25/07/1997" 7 25.4 23.8 21.1 81.2 1997
"26/07/1997" 5.6 26 23.3 21.1 84.8 1997
"27/07/1997" 17.5 23.6 22.5 20.8 84.8 1997
"28/07/1997" 7.9 27.9 22.6 20.8 93.3 1997
"29/07/1997" 8.9 25.2 22.6 20.8 90.8 1997
"30/07/1997" 0 26.8 23.7 21.2 70.7 1997
"31/07/1997" 0 26.5 23.9 22.4 69.5 1997
"01/08/1997" 0 26.6 23.8 22.2 76 1997
"02/08/1997" 0 27.2 23.7 21.8 79.2 1997
"03/08/1997" 1.8 26.4 23.2 22.2 88.2 1997
"04/08/1997" 3 27 23.9 21.7 81.2 1997
"05/08/1997" 0.1 26.9 24.7 23 78.8 1997
"06/08/1997" 0 27.5 24.9 23.4 81.3 1997
"07/08/1997" 0.5 26.7 24.7 23.2 77 1997
"08/08/1997" 0.4 26.8 24.4 22.8 80.3 1997
"09/08/1997" 0 26.6 24.6 21.8 82.5 1997
"10/08/1997" 4.6 24.8 22.3 20.5 87.5 1997
"11/08/1997" 1.2 25.2 23.1 20.6 68.5 1997
"12/08/1997" 0 25.4 23.1 21.3 80 1997
"13/08/1997" 0.8 26 23.3 21.1 68 1997
"14/08/1997" 0.2 25.5 22.8 20.9 84.3 1997
"15/08/1997" 11.6 25.3 23.3 20.8 68.2 1997
"16/08/1997" 4 24.7 23.2 21.5 78.7 1997
"17/08/1997" 4.3 26.5 24 21.7 75.5 1997
"18/08/1997" 0.6 26.4 22.6 20.9 87.5 1997
"19/08/1997" 2.8 25.4 22.1 20.9 92 1997
"20/08/1997" 8.8 26.7 23.6 20.3 74 1997
"21/08/1997" 0 26.5 24 22.9 73.5 1997
"22/08/1997" 0.2 26.1 23 21.7 75.8 1997
"23/08/1997" 0.7 24.3 22.8 21.6 83.8 1997
"24/08/1997" 0.3 26 23.4 20.9 79.7 1997
"25/08/1997" 0 27.4 24 20.8 80.3 1997
"26/08/1997" 0 27.2 24.6 22.3 76.7 1997
"27/08/1997" 0 26.9 24.5 23.4 79.5 1997
"28/08/1997" 4.8 26.8 24.3 22.2 79.3 1997
"29/08/1997" 0.8 26.5 24.5 23 75.5 1997
"30/08/1997" 0 26.6 24.2 23 79.8 1997
"31/08/1997" 0.7 26.8 24 22.5 72 1997
"01/09/1997" 0 26.6 23.6 21.8 85.2 1997
"02/09/1997" 0.2 26.6 24.1 21.8 82.3 1997
"03/09/1997" 8.8 25.2 22.7 21.5 91.3 1997
"04/09/1997" 9 25.8 23.4 21.6 94 1997
"05/09/1997" 7.1 28.2 25 22.8 82.2 1997
"06/09/1997" 0 28 24.8 22.2 79 1997
"07/09/1997" 1.3 28.3 24.7 22.3 84 1997
"08/09/1997" 0.1 27.5 24.9 22.5 85.7 1997
"09/09/1997" 0 27.9 25 23.1 81.7 1997
"10/09/1997" 0 28.9 25.2 22.7 83.8 1997
"11/09/1997" 0.1 27.4 24.9 23.1 85.7 1997
"12/09/1997" 0 28.6 25.4 23.2 82.8 1997
"13/09/1997" 0 28.2 25.4 23.2 81.7 1997
"14/09/1997" 0 28 25.2 23.1 82.3 1997
"15/09/1997" 0 28.8 25 22.4 84.5 1997
"16/09/1997" 0 28.4 24.5 22.4 81.7 1997
"17/09/1997" 0 27.8 24.8 22.3 77.7 1997
"18/09/1997" 0 28.8 24.9 22.2 79.3 1997
"19/09/1997" 0.1 27.8 24.9 22.1 84.7 1997
"20/09/1997" 0 28.8 25.4 23 78.8 1997
"21/09/1997" 0 29.1 25.4 22.6 84.5 1997
"22/09/1997" 0 29.6 25.4 22.7 83 1997
"23/09/1997" 0 28.8 26 23.6 82.2 1997
"24/09/1997" 1 30.1 26.2 23.5 77 1997
"25/09/1997" 0 29.3 25.7 23 78 1997
"26/09/1997" 0.1 30 25.6 22 71 1997
"27/09/1997" 0.1 28.8 25.7 21.8 74 1997
"28/09/1997" 0.3 28.6 25 22.4 83.2 1997
"29/09/1997" 2.3 29.2 25.4 23.2 78.2 1997
"30/09/1997" 0 29.4 25.3 22.6 81.5 1997
"01/10/1997" 0.1 29.8 25.5 23.1 81.3 1997
"02/10/1997" 0 30.4 25.8 23.1 81.3 1997
"03/10/1997" 0 30.2 26.2 23 78 1997
"04/10/1997" 0.1 28.4 25.3 24.3 88 1997
"05/10/1997" 1 28.4 24.8 23.2 89.5 1997
"06/10/1997" 16 28.6 25.6 23.2 82 1997
"07/10/1997" 0 28 25.4 24.2 77.8 1997
"08/10/1997" 4.6 27.6 24 21.6 80.7 1997
"09/10/1997" 13.8 28 24.7 21.2 85 1997
"10/10/1997" 0 28.2 25.7 23 74.8 1997
"11/10/1997" 0 28 25.5 23.7 81.5 1997
"12/10/1997" 0 29.7 26 23.3 76 1997
"13/10/1997" 0.1 30.1 25.9 22.2 70 1997
"14/10/1997" 0 28.4 25.6 22.1 79.5 1997
"15/10/1997" 0.1 30.3 26.5 24 75 1997
"16/10/1997" 0 29.9 26.1 23 82.8 1997
"17/10/1997" 0 30.5 26.5 24.2 85.3 1997
"18/10/1997" 0 28.2 25.5 24.1 93.3 1997
"19/10/1997" 84 26.7 24.4 22.8 95.7 1997
"20/10/1997" 2.8 29.2 25.9 22.7 81 1997
"21/10/1997" 0 29.2 25.9 23.7 80.3 1997
"22/10/1997" 1 29.2 26 23.1 81.2 1997
"23/10/1997" 0 30.2 26.4 23.9 80.5 1997
"24/10/1997" 0 27.6 25.8 24.7 83.7 1997
"25/10/1997" 6.8 30.1 26.3 24.1 79.3 1997
"26/10/1997" 0 30 26.4 23.8 73.5 1997
"27/10/1997" 0 29.4 26 23.4 81.5 1997
"28/10/1997" 0 30.1 26.3 23.3 84.7 1997
"29/10/1997" 0 30.4 26.9 24.3 80.7 1997
"30/10/1997" 0 30.2 26.4 24 79 1997
"31/10/1997" 0 30.1 26.5 24 82.2 1997
"01/11/1997" 0 29.7 26.4 23.7 82.5 1997
"02/11/1997" 0 30.2 26.5 24 83.8 1997
"03/11/1997" 0 29.7 25.9 23 81.5 1997
"04/11/1997" 0 30.2 25.8 23 80.5 1997
"05/11/1997" 0 29.6 26.5 24 80.2 1997
"06/11/1997" 0 29.9 26.5 23.8 81.5 1997
"07/11/1997" 0 29.5 26.5 24.5 83.5 1997
"08/11/1997" 0 31.5 27.6 25.1 77.5 1997
"09/11/1997" 0 30.6 26.9 24.8 77 1997
"10/11/1997" 0 30.2 26.9 24.8 76.2 1997
"11/11/1997" 3.7 27 25.6 24.2 83.2 1997
"12/11/1997" 0.8 30.2 26.9 24.7 81.2 1997
"13/11/1997" 0.1 31 27.2 24.3 75.2 1997
"14/11/1997" 0 30.6 26.7 24.6 77.7 1997
"15/11/1997" 0 29.4 26.5 24.5 83.7 1997
"16/11/1997" 2.2 28.7 25.2 23.7 93 1997
"17/11/1997" 15 28.5 25.5 23.4 86 1997
"18/11/1997" 0 30.3 26.6 24.7 79 1997
"19/11/1997" 0 30.3 26.6 23.3 80.5 1997
"20/11/1997" 0 30.4 27 24.5 81.7 1997
"21/11/1997" 1 30.8 27.2 24.5 76.2 1997
"22/11/1997" 0.1 30.6 27 23.8 79 1997
"23/11/1997" 0.1 30.8 27.2 24.3 75 1997
"24/11/1997" 0 30.9 26.9 24.3 78.7 1997
"25/11/1997" 0 31.4 27 24.3 79 1997
"26/11/1997" 0.1 31.3 27.3 24.2 77.3 1997
"27/11/1997" 0 30.5 26.9 24.2 80.7 1997
"28/11/1997" 0 29.4 26.8 25 84.2 1997
"29/11/1997" 3.9 31.6 27.3 24.5 79.5 1997
"30/11/1997" 0.1 32.4 28 25.3 81 1997
"01/12/1997" 0 32.2 27.8 24 78.3 1997
"02/12/1997" 0 33.1 28.3 25.9 72.8 1997
"03/12/1997" 0 32.3 28.2 25.9 78.8 1997
"04/12/1997" 5.2 32.5 27.1 23.5 80 1997
"05/12/1997" 0 32.6 27.9 25.2 74.7 1997
"06/12/1997" 0 32.2 27.4 24.8 82.3 1997
"07/12/1997" 0 32.2 28 24.7 82.5 1997
"08/12/1997" 0 32.2 27.6 24.3 75.8 1997
"09/12/1997" 0.1 31.5 26.8 23.8 80.8 1997
"10/12/1997" 0 31.6 27.4 24 73.3 1997
"11/12/1997" 0 31.8 27.9 24.9 79.2 1997
"12/12/1997" 0 30.8 27.4 25.5 80.7 1997
"13/12/1997" 0 31.6 27.9 25.1 81.2 1997
"14/12/1997" 0 31.1 27.4 25.1 80.5 1997
"15/12/1997" 0 31 27.4 23.9 79.5 1997
"16/12/1997" 0 32.3 27.5 24.6 81 1997
"17/12/1997" 0.1 32.3 28.4 25.1 80 1997
"18/12/1997" 1 32.2 27.9 24.5 81 1997
"19/12/1997" 2 31.1 27.1 24.3 86.3 1997
"20/12/1997" 4.6 31.7 27.4 24.9 85.3 1997
"21/12/1997" 7 27.7 26 24 89 1997
"22/12/1997" 4.3 30.8 26.6 23.2 85.7 1997
"23/12/1997" 0.8 31 27.3 23.7 79 1997
"24/12/1997" 0.1 32.1 27.9 24.5 75.5 1997
"25/12/1997" 0 32.2 27.9 24.9 73 1997
"26/12/1997" 0.1 31 27.8 24.7 77 1997
"27/12/1997" 0 31.9 27.5 23.7 80.7 1997
"28/12/1997" 0 31.6 27.5 25 78.5 1997
"29/12/1997" 0 30.2 27 24.3 83.8 1997
"30/12/1997" 0 32 27.5 25.4 79.5 1997
"31/12/1997" 0 31.9 28 24.2 74.5 1997
"01/01/1998" 0 32.6 28.1 25 77 1998
"02/01/1998" 1 32.3 27.9 25 79 1998
"03/01/1998" 0 33 28.6 25.5 74.2 1998
"04/01/1998" 0 32.2 28.1 25.1 76.8 1998
"05/01/1998" 0 32.4 28.5 25.4 75.2 1998
"06/01/1998" 0 32.4 28.2 25.6 80.8 1998
"07/01/1998" 0 33.4 28 25.8 81 1998
"08/01/1998" 0 31.7 27.8 25.2 79 1998
"09/01/1998" 0 32.6 28.4 25.5 82.5 1998
"10/01/1998" 0 32.8 29.2 26.5 77.7 1998
"11/01/1998" 0 31.6 28.5 25.9 77.7 1998
"12/01/1998" 0.1 31.7 28.4 26.2 78 1998
"13/01/1998" 0.6 31.4 27.8 25.6 82.2 1998
"14/01/1998" 0.8 32.8 28.4 24.8 76.8 1998
"15/01/1998" 0 32.2 28.4 26.4 81.7 1998
"16/01/1998" 0.1 33.3 28.8 26.4 77.7 1998
"17/01/1998" 0 31.8 28.6 26.7 79 1998
"18/01/1998" 2.6 31 27.8 26.2 82.7 1998
"19/01/1998" 12.8 32.4 28.1 25.8 77.7 1998
"20/01/1998" 0.3 32.3 28.4 25.8 76.8 1998
"21/01/1998" 1 30.8 27.6 25 79 1998
"22/01/1998" 6.8 29.6 26.1 24.6 92 1998
"23/01/1998" 22.9 28.6 25.5 22.4 93.7 1998
"24/01/1998" 0.8 30.7 27.5 24.6 83.5 1998
"25/01/1998" 4 29.3 27.3 26.2 84.2 1998
"26/01/1998" 4 32.1 28.4 25.8 79 1998
"27/01/1998" 0.1 31.8 28.4 26.1 76.3 1998
"28/01/1998" 0.8 31.2 27.4 26 82 1998
"29/01/1998" 0.5 31.4 28.6 26.4 76.5 1998
"30/01/1998" 4.5 31.7 28.2 25.6 83.8 1998
"31/01/1998" 0.1 32.6 28.8 26.2 75.5 1998
"01/02/1998" 1.2 31.4 28.3 25.6 73.7 1998
"02/02/1998" 0 32.2 28.7 25.3 75.2 1998
"03/02/1998" 0.1 32 28.3 25.2 76 1998
"04/02/1998" 0.1 29.9 27.8 26.3 83.8 1998
"05/02/1998" 0.9 32.3 28.4 25.6 78.5 1998
"06/02/1998" 0 33.2 28.8 25.5 76 1998
"07/02/1998" 0 32.6 28.9 26 77.7 1998
"08/02/1998" 0 33 29.1 26.6 82 1998
"09/02/1998" 0 32.5 29.2 26.6 76.5 1998
"10/02/1998" 0 32.8 29 26 77 1998
"11/02/1998" 0 32.9 28.8 25.7 76 1998
"12/02/1998" 0 31.3 28.3 26.4 80.3 1998
"13/02/1998" 3.9 32.8 28.5 25.3 78.7 1998
"14/02/1998" 0.3 28 26.2 24.6 89.5 1998
"15/02/1998" 10.6 31.7 27.9 24.4 75.8 1998
"16/02/1998" 0 31.9 28.2 25 75.2 1998
"17/02/1998" 0 31 27.8 23.5 77.3 1998
"18/02/1998" 33.5 30 27.3 23.5 77.5 1998
"19/02/1998" 0.2 31.2 28.1 26.2 78.5 1998
"20/02/1998" 2.3 31.3 27.7 26.4 82 1998
"21/02/1998" 0 31 28.6 26.6 81.2 1998
"22/02/1998" 2.5 31.6 28 25.2 79.2 1998
"23/02/1998" 0 32 28.3 25.4 78.7 1998
"24/02/1998" 0 30.7 28.2 26.2 76.5 1998
"25/02/1998" 0 31.8 28.4 25.5 74.7 1998
"26/02/1998" 0.1 31.2 28.2 25.8 78.2 1998
"27/02/1998" 0.1 31 28.1 25.7 76.8 1998
"28/02/1998" 0 31.3 28.1 25.8 75 1998
"01/03/1998" 0 31 28 25.5 84.7 1998
"02/03/1998" 9.4 31.4 28.2 25.4 83.2 1998
"03/03/1998" 0.8 32.2 28.7 26.4 79.2 1998
"04/03/1998" 0 31.8 28.5 26.1 74.5 1998
"05/03/1998" 0.1 31.2 28.3 26.5 75.5 1998
"06/03/1998" 0 31.5 28.7 26.5 73 1998
"07/03/1998" 0 32 28.6 25.8 74.5 1998
"08/03/1998" 0 31.8 28.7 26.6 72.5 1998
"09/03/1998" 5.9 30.1 27.6 24.9 80.7 1998
"10/03/1998" 0 31.2 28.3 26 78.8 1998
"11/03/1998" 0 32 28.6 26.2 78.3 1998
"12/03/1998" 0 32 28.7 26 80.2 1998
"13/03/1998" 0 32.5 28.9 26.6 76.5 1998
"14/03/1998" 0 33.2 29.2 26.2 75 1998
"15/03/1998" 0 32.5 28.5 26 76.2 1998
"16/03/1998" 0 31.4 28.3 25.8 77 1998
"17/03/1998" 5.4 28.9 26.2 25.3 93.5 1998
"18/03/1998" 45.4 27.8 25.9 24.5 95 1998
"19/03/1998" 34.7 30.6 27.6 24.4 84.7 1998
"20/03/1998" 0.4 29.5 27.5 25.8 87.3 1998
"21/03/1998" 0 31.1 28.5 26.2 81.5 1998
"22/03/1998" 0 31.5 28.7 26.2 77.5 1998
"23/03/1998" 0 31.2 28.4 25.6 74.8 1998
"24/03/1998" 0 31.2 28.2 25.6 77.5 1998
"25/03/1998" 0 32.4 28.7 25.3 79.5 1998
"26/03/1998" 0 32.4 29 26.4 80.5 1998
"27/03/1998" 0 32.4 29.1 26.8 75 1998
"28/03/1998" 0 31.5 27.3 25 81 1998
"29/03/1998" 12.1 31.1 27.9 24.9 83 1998
"30/03/1998" 0.5 30.7 28.1 25.9 78.7 1998
"31/03/1998" 2.4 30.4 27.7 24.4 80.3 1998
"01/04/1998" 0.2 32 28.8 27 75 1998
"02/04/1998" 0 32 28.3 25.7 76.3 1998
"03/04/1998" 0 30.5 27.8 25 84.2 1998
"04/04/1998" 31.3 28.3 27.1 24.6 72.3 1998
"05/04/1998" 0.9 28 25.8 24.5 87 1998
"06/04/1998" 81.5 27.6 25.4 23.6 90.8 1998
"07/04/1998" 20.2 28.8 26.4 24.8 90 1998
"08/04/1998" 0 30.6 27.9 25.4 78.2 1998
"09/04/1998" 0.1 30.6 28.2 26.3 82.8 1998
"10/04/1998" 0.1 31.4 28.2 25.9 79.8 1998
"11/04/1998" 0 30.3 27.6 25.2 79 1998
"12/04/1998" 0 30.6 28.1 26 76.2 1998
"13/04/1998" 0 30.5 28 26.4 79.3 1998
"14/04/1998" 0 30.1 28.1 26.6 79.5 1998
"15/04/1998" 0.1 30.4 28.2 26.2 79.8 1998
"16/04/1998" 0 30.4 27.9 25.6 76 1998
"17/04/1998" 1.6 31.2 28.1 25.6 77.5 1998
"18/04/1998" 0 31.8 28.2 25.5 77.5 1998
"19/04/1998" 0 31.5 28.2 25.2 77.7 1998
"20/04/1998" 0.1 31.2 27.2 25 77.8 1998
"21/04/1998" 10.3 30.4 27.3 24.2 83.5 1998
"22/04/1998" 5.8 30.2 27.5 25 80.5 1998
"23/04/1998" 7.5 30.4 27.5 23.8 77.7 1998
"24/04/1998" 1.1 30.2 27.5 25 78 1998
"25/04/1998" 0 29.5 27.3 25.8 84.2 1998
"26/04/1998" 0 29.6 27 25.4 87.5 1998
"27/04/1998" 20.6 29.2 26.6 24.2 84 1998
"28/04/1998" 23.8 27.9 26.1 24 88.8 1998
"29/04/1998" 0.5 30.2 27.7 25.2 81.5 1998
"30/04/1998" 0.5 30.1 27.4 25.1 79.3 1998
"01/05/1998" 0 30.7 27.4 24.8 77.8 1998
"02/05/1998" 0 30.2 27.5 25.1 80.5 1998
"03/05/1998" 0 31.2 28.2 26 76.5 1998
"04/05/1998" 0 30.2 27.5 25.5 78.7 1998
"05/05/1998" 0 29.6 27 25 83.2 1998
"06/05/1998" 15.1 29.4 26.4 24.8 87.7 1998
"07/05/1998" 47.1 26.8 24.8 23.1 93.3 1998
"08/05/1998" 34.7 25.8 25.2 24.7 83 1998
"09/05/1998" 16 25.8 25 24.5 82.5 1998
"10/05/1998" 11.2 27.4 26 24.4 75.8 1998
"11/05/1998" 0.3 29.4 26.5 25.1 84.5 1998
"12/05/1998" 21 27.4 26 25.5 92.5 1998
"13/05/1998" 32.5 30.2 26.5 25 87 1998
"14/05/1998" 10.9 29.9 26.4 25 89.2 1998
"15/05/1998" 0 31.6 27 25.2 76.8 1998
"16/05/1998" 2.8 30.6 26.7 25.1 84.5 1998
"17/05/1998" 3.2 30.8 26.7 25.2 84 1998
"18/05/1998" 8.2 30.7 26.6 25.1 86.5 1998
"19/05/1998" 5.8 31 26.8 24.9 78.2 1998
"20/05/1998" 0.5 28.1 26.2 25.4 86.8 1998
"21/05/1998" 6 26.2 25.1 24.8 88 1998
"22/05/1998" 12 29 25.9 24.9 87.2 1998
"23/05/1998" 8.3 30.7 26.5 25 77.5 1998
"24/05/1998" 2.2 31 26.8 25.2 77 1998
"25/05/1998" 0.1 31.4 27 25 74.5 1998
"26/05/1998" 0.5 29.2 26.4 25.4 87 1998
"27/05/1998" 11.4 27.8 26 25.2 88.2 1998
"28/05/1998" 0.7 28.1 26.1 25.1 84.5 1998
"29/05/1998" 0 31.1 26.8 25.2 83.8 1998
"30/05/1998" 0.2 29.6 26.7 25.4 82 1998
"31/05/1998" 0 27.2 26.5 25.8 86.5 1998
"01/06/1998" 0 27.8 26 25.2 90.5 1998
"02/06/1998" 141.1 26.8 25.7 25.2 79.7 1998
"03/06/1998" 0.1 29.4 26.4 24.9 75.5 1998
"04/06/1998" 0.6 30.6 26.6 24.8 73 1998
"05/06/1998" 0.1 28.5 26.3 25.4 73.8 1998
"06/06/1998" 4.9 26.2 25 24.4 76.2 1998
"07/06/1998" 3.7 27.7 25.5 24.1 74.3 1998
"08/06/1998" 0.1 26.4 25.7 24.9 72 1998
"09/06/1998" 0 26.1 25.1 24.6 84.5 1998
"10/06/1998" 80.5 25.3 24.7 24.3 89.5 1998
"11/06/1998" 39.9 28.2 25.2 24.2 83 1998
"12/06/1998" 0.4 29.9 25.5 23.8 83 1998
"13/06/1998" 0.1 27 25 24 84.5 1998
"14/06/1998" 11 26.6 24.5 23.8 85 1998
"15/06/1998" 10.7 26.5 23.9 23.1 84.5 1998
"16/06/1998" 20.4 25.8 23.8 21.6 86.7 1998
"17/06/1998" 8 26.5 23.6 22.5 91.2 1998
"18/06/1998" 11.9 26.5 24.2 22.4 88.7 1998
"19/06/1998" 0.1 27.4 24.4 22.7 87.5 1998
"20/06/1998" 0.1 27.9 24.4 22.3 86 1998
"21/06/1998" 0 27.6 25.2 23.1 80 1998
"22/06/1998" 0 27.2 23.9 22.3 84.7 1998
"23/06/1998" 5.3 26.1 24.4 22.2 79 1998
"24/06/1998" 2.2 26.7 24.2 22.6 85.5 1998
"25/06/1998" 0.1 27.1 24.5 21.9 83 1998
"26/06/1998" 0.5 27.8 24.9 22.4 81.5 1998
"27/06/1998" 6.8 25 23.5 21.7 86.2 1998
"28/06/1998" 6.8 26.6 24.5 22 68.8 1998
"29/06/1998" 0.1 25.9 24.3 22.7 76 1998
"30/06/1998" 3.3 24.4 22.7 21.4 90.7 1998
"01/07/1998" 27.8 24.3 22.7 21.1 97 1998
"02/07/1998" 46.5 25.3 22.8 21.3 93 1998
"03/07/1998" 51.9 27.4 24.4 21.8 82 1998
"04/07/1998" 2 26 23.3 22.4 88.5 1998
"05/07/1998" 2.2 26.4 24.1 22.2 84.3 1998
"06/07/1998" 6.4 25.8 23.4 21.2 93.5 1998
"07/07/1998" 0.8 26.5 24.2 22.9 87 1998
"08/07/1998" 0 27.6 24.7 22.4 85 1998
"09/07/1998" 0 27.2 24.9 22.8 85.5 1998
"10/07/1998" 0 27.4 25.1 23.5 89.5 1998
"11/07/1998" 0.1 27.2 25.4 24.1 78.5 1998
"12/07/1998" 0.3 26.8 25.1 24.1 77.2 1998
"13/07/1998" 0 25.4 24.3 22.8 75 1998
"14/07/1998" 0.5 24.6 23.3 21.9 86.3 1998
"15/07/1998" 87 23.8 22.7 21.2 93.7 1998
"16/07/1998" 41.7 26.4 23.8 21.2 86.2 1998
"17/07/1998" 4.5 27.7 25 22.8 81.2 1998
"18/07/1998" 0.1 27.4 25 23 81.5 1998
"19/07/1998" 0.7 27.6 24.9 22.7 82.8 1998
"20/07/1998" 5 27.5 24.3 23 88.3 1998
"21/07/1998" 8.1 28 24.9 22.5 77.3 1998
"22/07/1998" 0 27.5 25 23.2 84.2 1998
"23/07/1998" 0.3 27.5 24.8 23.2 85.5 1998
